Unique ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
ID_153,Altona,173 Queen St,3,h,1335000,S,hockingstuart,08-10-2016,13.8,3018,3,1,4,777,22,1953,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301
ID_154,Altona,1/265 Queen St,3,t,800000,SP,hockingstuart,08-10-2016,13.8,3018,3,2,2,280,,1997,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301
ID_155,Altona,3/26 Grieve Pde,2,u,510000,S,Village,10-09-2016,13.8,3018,2,1,1,127,76,1990,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301
ID_156,Altona,261 Queen St,4,h,1070000,S,Barlow,10-09-2016,13.8,3018,4,2,2,695,,,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301
ID_157,Altona,4/5 Rose St,2,u,425000,S,hockingstuart,10-09-2016,13.8,3018,2,1,2,115,57,1980,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301
ID_158,Altona,1/60 David St,3,u,605000,S,Jas,10-12-2016,13.8,3018,3,2,2,230,,,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301
ID_159,Altona,1A Merritt Ct,3,t,705000,S,hockingstuart,11-02-2017,13.8,3018,3,2,2,197,152,,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301
ID_160,Altona,4/31 Millers Rd,2,u,391000,SP,Greg,11-02-2017,13.8,3018,2,1,1,0,65,1965,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301
ID_161,Altona,111/112 Pier St,2,u,440000,SP,hockingstuart,11-02-2017,13.8,3018,2,1,1,0,,,Hobsons Bay,-37.8659,144.831,Western Metropolitan,5301
ID_162,Altona,24 Wren St,4,h,845000,S,hockingstuart,11-02-2017,13.8,3018,4,1,2,745,130,1950,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301
ID_163,Altona,1/152 Blyth St,3,t,743000,SP,Gunn&Co,12-11-2016,13.8,3018,3,2,2,211,176,,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301
ID_164,Altona,4/57 Blyth St,3,u,730000,SP,Barlow,13-08-2016,13.8,3018,3,2,1,69,141,2014,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301
ID_165,Altona,164 Maidstone St,3,h,635000,S,Sweeney,14-05-2016,13.8,3018,3,1,4,625,,1960,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301
ID_166,Altona,3/25 Rayner St,2,u,620000,SP,hockingstuart,14-05-2016,13.8,3018,2,1,1,168,,,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301
ID_167,Altona,3/46 Sargood St,2,u,447000,S,Burnham,15-10-2016,13.8,3018,2,1,1,137,77,1990,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301
ID_168,Altona,1/57 Blyth St,3,u,730000,SP,Barlow,16-04-2016,13.8,3018,3,2,1,70,,,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301
ID_169,Altona,22 Fenfield St,3,h,678000,S,hockingstuart,16-04-2016,13.8,3018,3,1,2,606,87,1950,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301
ID_170,Altona,5/8 David St,2,u,580000,PI,Biggin,16-07-2016,13.8,3018,2,2,1,175,76,2013,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301
ID_171,Altona,1/28 Seves St,3,h,712000,S,hockingstuart,17-09-2016,13.8,3018,3,1,2,363,,,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301
ID_172,Altona,27 McIntyre Dr,3,h,840000,SP,Greg,18-03-2017,13.8,3018,3,2,2,534,136,1965,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301
ID_173,Altona,4 Boyd St,3,h,980000,S,Barlow,19-11-2016,13.8,3018,3,1,2,724,,,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301
ID_174,Altona,12 Spear Ct,3,t,605100,S,hockingstuart,22-05-2016,13.8,3018,3,2,0,265,,,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301
ID_175,Altona,185 Queen St,3,h,880000,PI,Barlow,22-08-2016,13.8,3018,3,3,1,577,,,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301
ID_176,Altona,3/20 Mulga St,3,u,577000,S,Williams,23-04-2016,13.8,3018,3,2,1,205,113,2007,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301
ID_177,Altona,51 Millers Rd,4,h,1030000,S,Barlow,25-02-2017,13.8,3018,4,1,0,797,,,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301
ID_178,Altona,2/119 Railway St N,3,u,605000,S,Barlow,25-02-2017,13.8,3018,3,1,2,181,,,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301
ID_179,Altona,24 McIntyre Dr,3,h,753000,S,Barlow,27-06-2016,13.8,3018,3,2,2,529,,,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301
ID_180,Altona,104 Maidstone St,2,h,857000,SP,hockingstuart,27-11-2016,13.8,3018,2,2,1,675,100,1950,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301
ID_181,Altona,49 Bent St,3,h,1500000,S,Barlow,28-05-2016,13.8,3018,3,1,1,929,,,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301
ID_182,Altona,5/57 Blyth St,3,u,730000,SP,Barlow,28-05-2016,13.8,3018,3,2,1,70,3,2014,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301
ID_183,Altona,15 Kookaburra St,3,h,900000,S,Sweeney,28-05-2016,13.8,3018,3,1,4,697,,,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301
ID_184,Altona,219 Civic Pde,3,h,740000,S,Greg,28-08-2016,13.8,3018,3,1,2,604,,,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301
ID_185,Altona,3 Curtin Ct,4,h,931000,S,Sweeney,28-08-2016,13.8,3018,4,2,3,532,,1970,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301
ID_186,Altona,2/60 David St,2,h,535600,SP,Compton,30-07-2016,13.8,3018,2,1,1,154,91,1996,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301
ID_187,Altona North,45 Hearn St,5,h,1085000,S,FN,03-09-2016,11.1,3025,5,3,6,592,251,1965,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132
ID_188,Altona North,4 Knapp St,3,h,781000,S,Jas,03-09-2016,11.1,3025,3,1,2,533,117,1970,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132
ID_189,Altona North,21 Hatherley Gr,3,h,750000,SP,Jas,04-03-2017,11.1,3025,3,1,3,554,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132
ID_190,Altona North,3/66 Marion St,2,t,421000,S,hockingstuart,04-03-2017,11.1,3025,2,1,1,77,77,2009,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132
ID_191,Altona North,153 Mills St,3,h,1405000,S,Sweeney,04-03-2017,11.1,3025,3,1,3,655,,,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132
ID_192,Altona North,33 Carthy St,3,h,683000,S,FN,04-06-2016,11.1,3025,3,1,2,534,167,1967,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132
ID_193,Altona North,16 Harris St,3,h,623000,S,Sweeney,04-06-2016,11.1,3025,3,1,3,540,,,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132
ID_194,Altona North,1/5 Little St,3,h,720000,VB,Greg,06-08-2016,11.1,3025,3,2,1,0,130,2012,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132
ID_195,Altona North,1/95 Mills St,3,h,588000,S,Williams,07-05-2016,11.1,3025,3,1,1,328,118,1970,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132
ID_196,Altona North,5 Binns St,3,h,710000,PI,Village,07-11-2016,11.1,3025,3,1,3,540,116,1960,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132
ID_197,Altona North,25 Allan St,4,h,875000,SP,Jas,08-10-2016,11.1,3025,3,1,4,559,169,1965,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132
ID_198,Altona North,21 Hatherley Gr,3,h,700000,VB,Jas,10-12-2016,11.1,3025,3,1,3,554,,,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132
ID_199,Altona North,1/256 Mason St,2,t,640000,S,Williams,11-03-2017,11.1,3025,2,1,1,252,,1965,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132
ID_200,Altona North,21 Allan St,4,h,650000,SP,Williams,12-06-2016,11.1,3025,4,1,4,558,,,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132
ID_201,Altona North,2/36 May St,3,h,675000,S,hockingstuart,14-05-2016,11.1,3025,3,2,2,171,109,2012,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132
ID_202,Altona North,11 Beevers St,3,h,708000,S,Greg,15-10-2016,11.1,3025,3,1,2,585,97,1960,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132
ID_203,Altona North,10 Murphy St,4,h,965000,SP,Gunn&Co,15-10-2016,11.1,3025,4,1,4,851,,,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132
ID_204,Altona North,16 Beevers St,3,h,680000,S,Sweeney,19-11-2016,11.1,3025,3,1,3,551,,,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132
ID_205,Altona North,21 Neal Ct,3,h,770000,SP,hockingstuart,19-11-2016,11.1,3025,3,1,3,602,603,,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132
ID_206,Altona North,31 Duosa Rd,3,h,923000,S,Greg,22-05-2016,11.1,3025,3,1,2,740,,,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132
ID_207,Altona North,252 Millers Rd,4,h,693000,SP,Raine&Horne,22-05-2016,11.1,3025,4,2,4,315,170,2008,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132
ID_208,Altona North,1/156 Chambers Rd,3,h,620000,SP,Hunter,22-08-2016,11.1,3025,5,2,2,276,100,2010,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132
ID_209,Altona North,2 Gadsden St,3,h,728500,S,Jas,22-08-2016,11.1,3025,3,1,1,531,157,1960,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132
ID_210,Altona North,24 Hansen St,3,h,931000,S,hockingstuart,22-08-2016,11.1,3025,3,2,1,590,160,1950,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132
ID_211,Altona North,4 Prismall St,3,h,988000,S,Sweeney,22-08-2016,11.1,3025,3,1,4,715,,2008,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132
ID_212,Altona North,122 McIntosh Rd,3,h,590000,S,Village,23-04-2016,11.1,3025,3,1,2,561,,,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132
ID_213,Altona North,35 May St,2,h,610000,S,RT,24-09-2016,11.1,3025,2,1,2,691,,,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132
ID_214,Altona North,6 Hill St,3,h,815000,S,hockingstuart,25-02-2017,11.1,3025,3,2,3,555,130,1960,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132
ID_215,Altona North,84 May St,4,h,970000,S,Greg,25-02-2017,11.1,3025,4,1,2,708,,,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132
ID_216,Altona North,155 Chambers Rd,4,h,760000,S,Hunter,27-06-2016,11.1,3025,4,1,3,668,,,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132
ID_217,Altona North,268d Mason St,4,t,847500,S,RT,27-06-2016,11.1,3025,4,3,1,252,,,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132
ID_218,Altona North,5 Cresser St,4,h,1200000,SP,RT,27-11-2016,11.1,3025,4,1,4,633,158,1960,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132
ID_219,Altona North,107 McIntosh Rd,3,h,700000,SP,Hunter,27-11-2016,11.1,3025,3,1,1,557,,,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132
ID_220,Altona North,10 Knapp St,3,h,625000,PI,Hunter,28-05-2016,11.1,3025,3,1,1,536,,,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132
ID_221,Altona North,4/221 Blackshaws Rd,2,u,292000,S,Jas,28-08-2016,11.1,3025,2,1,1,153,70,1970,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132
ID_222,Armadale,8/19 Mercer Rd,2,u,599000,S,Jellis,03-09-2016,6.3,3143,2,1,1,0,76,1964,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836
ID_223,Armadale,1/42 Adelaide St,2,u,550000,VB,Noel,03-12-2016,6.3,3143,2,1,0,861,,,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836
ID_224,Armadale,14/71 Denbigh Rd,3,u,995000,S,Marshall,03-12-2016,6.3,3143,3,2,2,0,100,1998,Stonnington,-37.8552,145.016,Southern Metropolitan,4836
ID_225,Armadale,4/769 High St,3,t,1205000,S,Jellis,03-12-2016,6.3,3143,3,2,2,101,105,2000,Stonnington,-37.854,145.0135,Southern Metropolitan,4836
ID_226,Armadale,7 Llaneast St,3,h,1939000,S,Jellis,03-12-2016,6.3,3143,3,2,2,296,150,1889,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836
ID_227,Armadale,9/55 Northcote Rd,1,u,421500,S,Biggin,03-12-2016,6.3,3143,1,1,0,0,,,Stonnington,-37.853,145.0167,Southern Metropolitan,4836
ID_228,Armadale,28 Cambridge St,3,h,1870000,S,Hodges,04-03-2017,6.3,3143,3,1,1,217,116,1888,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836
ID_229,Armadale,3/16 Fulton St,2,u,678000,S,hockingstuart,04-03-2017,6.3,3143,2,1,2,0,,,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836
ID_230,Armadale,3/20 Mercer Rd,3,t,1918000,SP,Jellis,04-03-2017,6.3,3143,3,2,2,0,165,1995,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836
ID_231,Armadale,1/77 Wattletree Rd,2,u,660000,SP,hockingstuart,04-03-2017,6.3,3143,2,1,1,0,,,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836
ID_232,Armadale,12 Willis St,3,h,2050000,S,Marshall,04-03-2017,6.3,3143,3,2,1,205,116,1910,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836
ID_233,Armadale,8/71 Denbigh Rd,2,u,700000,VB,Jellis,04-06-2016,6.3,3143,2,1,2,0,,,Stonnington,-37.8552,145.016,Southern Metropolitan,4836
ID_234,Armadale,11/17 Myamyn St,2,u,3625000,S,Jellis,04-06-2016,6.3,3143,3,2,2,0,,2006,Stonnington,-37.8555,145.0291,Southern Metropolitan,4836
ID_235,Armadale,526 Orrong Rd,4,h,3000000,VB,Jellis,04-06-2016,6.3,3143,4,2,2,1581,,1934,Stonnington,-37.858,145.0111,Southern Metropolitan,4836
ID_236,Armadale,553 Dandenong Rd,5,h,1525000,PI,Jellis,07-05-2016,6.3,3143,8,2,2,693,,,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836
ID_237,Armadale,9/19 Mercer Rd,3,u,735000,PI,Marshall,07-05-2016,6.3,3143,3,2,1,2113,14,1970,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836
ID_238,Armadale,6/26 Mercer Rd,2,u,825000,S,Jellis,07-05-2016,6.3,3143,2,1,1,0,,,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836
ID_239,Armadale,538a Orrong Rd,3,t,1586000,S,RT,07-05-2016,6.3,3143,2,2,2,246,,,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836
ID_240,Armadale,18/41 Kooyong Rd,2,u,645000,S,Marshall,08-10-2016,6.3,3143,3,1,1,0,,1960,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836
ID_241,Armadale,10 William St,1,h,1435000,SP,Jellis,08-10-2016,6.3,3143,2,2,1,144,107,1900,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836
ID_242,Armadale,15/405 Dandenong Rd,1,u,280000,PI,hockingstuart,10-09-2016,6.3,3143,1,1,1,0,38,1975,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836
ID_243,Armadale,1/2 Armadale St,1,u,400000,PI,hockingstuart,10-12-2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836
ID_244,Armadale,4/20 Mercer Rd,2,h,1780000,S,Marshall,10-12-2016,6.3,3143,2,2,2,0,,,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836
ID_245,Armadale,8/58 Sutherland Rd,2,u,592500,S,hockingstuart,10-12-2016,6.3,3143,2,1,1,0,73,1970,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836
ID_246,Armadale,40 New St,2,h,1210000,S,Marshall,12-11-2016,6.3,3143,2,1,0,249,96,1910,Stonnington,-37.8543,145.016,Southern Metropolitan,4836
ID_247,Armadale,35 Northcote Rd,4,h,2801000,S,Marshall,12-11-2016,6.3,3143,4,2,2,624,222,1900,Stonnington,-37.8536,145.0173,Southern Metropolitan,4836
ID_248,Armadale,7/53 Wattletree Rd,1,u,390000,S,Jellis,14-05-2016,6.3,3143,1,1,0,881,,,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836
ID_249,Armadale,791 High St,3,h,1800000,PI,RT,15-10-2016,6.3,3143,3,2,2,405,121,1910,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836
ID_250,Armadale,25 Llaneast St,4,h,2200000,PI,Jellis,15-10-2016,6.3,3143,4,1,2,495,163,1900,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836
ID_251,Armadale,8/569 Orrong Rd,1,u,324000,S,Jellis,16-04-2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836
ID_252,Armadale,367 Dandenong Rd,6,h,5525000,S,Marshall,17-09-2016,6.3,3143,5,3,4,1491,516,1935,Stonnington,-37.8602,145.013,Southern Metropolitan,4836
ID_253,Armadale,34a Rose St,2,h,1125000,S,RT,17-09-2016,6.3,3143,3,1,2,169,,,Stonnington,-37.851,145.0161,Southern Metropolitan,4836
ID_254,Armadale,42 Rose St,3,h,2250000,S,Marshall,17-09-2016,6.3,3143,3,3,1,301,,,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836
ID_255,Armadale,12 Auburn Gr,3,h,2360000,S,hockingstuart,18-03-2017,6.3,3143,3,2,0,336,,,Stonnington,-37.8558,145.015,Southern Metropolitan,4836
ID_256,Armadale,31 Hume St,2,h,1900000,VB,Jellis,18-03-2017,6.3,3143,2,2,0,207,,,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836
ID_257,Armadale,10/581 Orrong Rd,1,u,440000,SP,Jellis,18-03-2017,6.3,3143,1,1,1,0,53,1970,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836
ID_258,Armadale,7/579 Dandenong Rd,2,u,490000,PI,Ray,18-06-2016,6.3,3143,2,1,1,0,,1966,Stonnington,-37.8646,145.0247,Southern Metropolitan,4836
ID_259,Armadale,19 Glassford St,3,h,2365000,S,Marshall,18-06-2016,6.3,3143,3,2,1,316,,,Stonnington,-37.8521,145.019,Southern Metropolitan,4836
ID_260,Armadale,14 New St,3,h,1300000,VB,Jellis,18-06-2016,6.3,3143,2,1,2,212,106,1900,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836
ID_261,Armadale,7/501 Orrong Rd,3,u,732000,S,Gary,18-06-2016,6.3,3143,3,2,2,0,,,Stonnington,-37.8597,145.0104,Southern Metropolitan,4836
ID_262,Armadale,6/51 Armadale St,2,u,704000,SP,Greg,19-11-2016,6.3,3143,2,1,1,0,74,1969,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
ID_263,Armadale,12/41 Kooyong Rd,2,u,620000,VB,Marshall,19-11-2016,6.3,3143,3,1,1,0,98,1970,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836
ID_264,Armadale,63 Denbigh Rd,3,h,1900000,S,Marshall,22-05-2016,6.3,3143,3,1,2,328,108,1900,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836
ID_265,Armadale,13/56 Sutherland Rd,1,u,315000,SP,Fletchers,22-08-2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8575,145.0174,Southern Metropolitan,4836
ID_266,Armadale,7/22 Derby St,1,u,450000,PI,hockingstuart,24-09-2016,6.3,3143,1,1,1,0,,,Stonnington,-37.8509,145.0203,Southern Metropolitan,4836
ID_267,Armadale,10/51 Armadale St,2,u,710000,S,Jellis,25-02-2017,6.3,3143,2,1,1,2471,80,1970,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836
ID_268,Armadale,2/377 Dandenong Rd,2,u,872000,S,Jellis,25-02-2017,6.3,3143,2,1,1,1194,,1953,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836
ID_269,Armadale,1/14 Denbigh Rd,2,u,598000,S,hockingstuart,25-02-2017,6.3,3143,2,1,1,0,88,1970,Stonnington,-37.8593,145.0156,Southern Metropolitan,4836
ID_270,Armadale,75 Sutherland Rd,3,h,1285000,S,Marshall,25-02-2017,6.3,3143,3,1,2,186,80,1920,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836
ID_271,Armadale,61 Union St,4,h,3660000,S,Jellis,25-02-2017,6.3,3143,4,3,2,421,,,Stonnington,-37.8593,145.0275,Southern Metropolitan,4836
ID_272,Armadale,1/403 Dandenong Rd,2,u,520000,S,hockingstuart,27-06-2016,6.3,3143,1,1,1,0,76,1970,Stonnington,-37.8618,145.0183,Southern Metropolitan,4836
ID_273,Armadale,44 Denbigh Rd,4,h,3625000,S,Jellis,27-11-2016,6.3,3143,4,1,2,709,251,1900,Stonnington,-37.8574,145.016,Southern Metropolitan,4836
ID_274,Armadale,44 Hampden Rd,4,h,4200000,VB,Kay,27-11-2016,6.3,3143,4,3,3,563,333,2000,Stonnington,-37.8582,145.0138,Southern Metropolitan,4836
ID_275,Armadale,3/769 High St,3,t,1101000,S,Jellis,27-11-2016,6.3,3143,3,1,2,103,3,2000,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836
ID_276,Armadale,4 Mercer Rd,3,h,3512500,S,Marshall,27-11-2016,6.3,3143,3,2,2,617,285,1998,Stonnington,-37.8557,145.0264,Southern Metropolitan,4836
ID_277,Armadale,17 Kooyong Rd,4,h,2000000,PI,Marshall,28-05-2016,6.3,3143,4,3,4,544,,,Stonnington,-37.8611,145.0195,Southern Metropolitan,4836
ID_278,Armadale,1/31 Mercer Rd,3,u,869000,S,Jellis,28-05-2016,6.3,3143,2,1,1,0,91,1940,Stonnington,-37.853,145.0264,Southern Metropolitan,4836
ID_279,Armadale,16 Llaneast St,5,h,2810000,S,Marshall,28-08-2016,6.3,3143,5,2,2,617,,,Stonnington,-37.8611,145.0271,Southern Metropolitan,4836
ID_280,Armadale,2/532 Orrong Rd,2,u,565000,S,Ray,28-08-2016,6.3,3143,3,1,1,0,,,Stonnington,-37.8573,145.0112,Southern Metropolitan,4836
ID_281,Armadale,5/555 Orrong Rd,1,u,567000,S,hockingstuart,28-08-2016,6.3,3143,1,1,1,0,53,2013,Stonnington,-37.8549,145.0113,Southern Metropolitan,4836
ID_282,Armadale,3/50 Denbigh Rd,2,u,546000,SP,hockingstuart,30-07-2016,6.3,3143,2,0,0,0,,,Stonnington,-37.8568,145.0161,Southern Metropolitan,4836
ID_283,Armadale,7/844 Malvern Rd,2,u,471500,S,Ray,30-07-2016,6.3,3143,2,1,1,0,,1980,Stonnington,-37.8503,145.0185,Southern Metropolitan,4836
ID_284,Ascot Vale,2/43 Roxburgh St,2,u,455000,S,Nelson,03-09-2016,5.9,3032,3,1,2,0,,,Moonee Valley,-37.7756,144.9165,Western Metropolitan,6567
ID_285,Ascot Vale,30 Rothwell St,3,h,940000,S,Nelson,03-12-2016,5.9,3032,3,1,2,298,108,1920,Moonee Valley,-37.7777,144.9195,Western Metropolitan,6567
ID_286,Ascot Vale,9/5 Rothwell St,2,u,467000,SP,Brad,03-12-2016,5.9,3032,2,1,1,0,62,1980,Moonee Valley,-37.7761,144.9201,Western Metropolitan,6567
ID_287,Ascot Vale,7 Francis St,3,h,1380000,SP,Nelson,04-03-2017,5.9,3032,3,2,2,277,174,1910,Moonee Valley,-37.7777,144.9221,Western Metropolitan,6567
ID_288,Ascot Vale,2/21 Harold St,2,u,490000,VB,Jellis,04-03-2017,5.9,3032,2,1,1,423,62,1970,Moonee Valley,-37.7736,144.9015,Western Metropolitan,6567
ID_289,Ascot Vale,44 The Parade,4,h,1850000,S,Brad,04-03-2017,5.9,3032,4,3,1,478,270,1900,Moonee Valley,-37.7729,144.9179,Western Metropolitan,6567
ID_290,Ascot Vale,97 Walter St,3,h,1284000,S,Woodards,04-03-2017,5.9,3032,3,1,2,623,,1938,Moonee Valley,-37.7758,144.9089,Western Metropolitan,6567
ID_291,Ascot Vale,98 Epsom Rd,3,h,971000,SP,Nelson,04-06-2016,5.9,3032,3,2,2,285,128,1900,Moonee Valley,-37.775,144.9091,Western Metropolitan,6567
ID_292,Ascot Vale,8 Geddes St,2,h,710000,PI,Nelson,04-06-2016,5.9,3032,2,1,1,214,77,1890,Moonee Valley,-37.7776,144.9142,Western Metropolitan,6567
ID_293,Ascot Vale,75 Maribyrnong Rd,6,h,2425000,PI,Brad,04-06-2016,5.9,3032,6,3,2,1014,435,1887,Moonee Valley,-37.7721,144.9184,Western Metropolitan,6567
ID_294,Ascot Vale,119 Roseberry St,2,h,750000,SP,Maddison,04-06-2016,5.9,3032,2,1,1,226,92,1920,Moonee Valley,-37.7745,144.9093,Western Metropolitan,6567
ID_295,Ascot Vale,10 Fenton St,2,h,1053000,S,Nelson,06-08-2016,5.9,3032,2,1,1,269,109,1900,Moonee Valley,-37.7748,144.929,Western Metropolitan,6567
ID_296,Ascot Vale,10 McCully St,3,h,1377000,S,Nelson,06-08-2016,5.9,3032,3,1,1,417,168,1900,Moonee Valley,-37.7756,144.9208,Western Metropolitan,6567
ID_297,Ascot Vale,120 Epsom Rd,3,h,970000,S,Brad,07-05-2016,5.9,3032,3,1,2,350,125,1904,Moonee Valley,-37.7759,144.91,Western Metropolitan,6567
ID_298,Ascot Vale,47 Hurtle St,2,h,940000,S,Nelson,07-05-2016,5.9,3032,2,1,1,330,,,Moonee Valley,-37.773,144.9049,Western Metropolitan,6567
ID_299,Ascot Vale,63 Kent St,2,h,751000,PI,Nelson,07-05-2016,5.9,3032,2,1,1,118,79,1890,Moonee Valley,-37.7807,144.9288,Western Metropolitan,6567
ID_300,Ascot Vale,4 The Parade,2,h,950000,SP,Raine,07-05-2016,5.9,3032,2,1,1,173,102,1900,Moonee Valley,-37.7731,144.9206,Western Metropolitan,6567
ID_301,Ascot Vale,1/17 Epsom Rd,2,u,685000,S,Brad,07-11-2016,5.9,3032,2,1,2,228,90,1995,Moonee Valley,-37.7718,144.9066,Western Metropolitan,6567
ID_302,Ascot Vale,41 Monash St,3,h,1230000,S,Nelson,08-10-2016,5.9,3032,4,1,2,594,148,1960,Moonee Valley,-37.7819,144.9064,Western Metropolitan,6567
ID_303,Ascot Vale,2/78 Ormond Rd,2,h,636500,S,Jellis,08-10-2016,5.9,3032,2,1,1,0,,,Moonee Valley,-37.7738,144.9345,Western Metropolitan,6567
ID_304,Ascot Vale,83 Roseberry St,3,h,910000,S,Raine,08-10-2016,5.9,3032,3,1,0,317,,,Moonee Valley,-37.7746,144.9112,Western Metropolitan,6567
